,Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,1hr Percent Change,2hr Percent Change,6hr Percent Change,12hr Percent Change,24hr Percent Change
561,2017-01-24 09:00:00,915.71,917.98,914.94,916.26,78.25,71810.19,917.65,-1.42317682754,-1.04228057538,-1.44391329972,-1.65018662825,-1.91321240696
562,2017-01-24 10:00:00,917.2,917.27,901.6,903.22,270.3,245450.91,908.07,0.386395341113,0.219215694958,0.499324638516,-1.35847301876,-0.782755031997
563,2017-01-24 11:00:00,903.18,910.0,896.71,906.71,225.7,203753.32,902.75,-0.166536158198,-0.132346615787,0.334175204862,-2.1737931643,-0.563576005559
564,2017-01-24 12:00:00,907.4,909.9,902.73,905.2,150.18,136150.4,906.59,0.0342465753425,-0.0773309765798,0.128148475475,-1.02629253204,-0.409854175873
565,2017-01-24 13:00:00,905.2,907.41,901.8,905.51,220.45,199463.04,904.8,-0.111539353513,-0.273878808627,0.127000254001,-0.610705569237,-1.48535079679
566,2017-01-24 14:00:00,904.87,906.0,901.63,904.5,212.97,192514.98,903.96,-0.162520729685,0.357103372029,-0.40464344942,-0.089552238806,-0.926478717523
567,2017-01-24 15:00:00,904.5,904.99,902.94,903.03,210.29,190171.9,904.31,0.520469973312,0.743053940622,-0.209295372247,-0.396443086055,-1.19375878985
568,2017-01-24 16:00:00,904.37,909.0,900.58,907.73,391.25,354121.63,905.1,0.22143148293,-0.150925936126,-1.84856730526,-0.711665363048,-1.33519879259
569,2017-01-24 17:00:00,907.77,911.74,906.46,909.74,218.64,198763.57,909.1,-0.371534724207,-0.338558269396,-2.49961527469,-0.955217974366,-1.85767362103
570,2017-01-24 18:00:00,909.75,910.0,906.0,906.36,152.74,138823.71,908.86,0.0330994306898,-0.609029524692,-1.15296350236,-0.692881415773,-1.14965355929
571,2017-01-24 19:00:00,906.63,909.0,902.82,906.66,343.66,311030.14,905.05,-0.64191648468,-0.608828006088,-0.73677012331,-0.747799616174,-1.49559923235
572,2017-01-24 20:00:00,906.61,907.06,900.8,900.84,270.4,244345.21,903.63,0.0333022512322,-1.09786421562,0.316371386706,0.101016828738,-0.588339771769
573,2017-01-24 21:00:00,900.84,904.51,900.02,901.14,194.74,175735.03,902.42,-1.13078988836,-1.56912355461,-0.187540226824,-0.267439021684,-0.450540426571
574,2017-01-24 22:00:00,901.15,903.43,888.2,890.95,521.92,467921.69,896.55,-0.443346989169,0.556709130703,1.15831415904,0.583646669286,0.58925865649
575,2017-01-24 23:00:00,890.75,895.64,880.0,887.0,521.94,463532.86,888.1,1.00450958286,1.46335963923,1.58399098083,1.64599774521,1.01465614431
576,2017-01-25 00:00:00,887.0,898.52,886.99,895.91,383.33,341658.57,891.29,0.454286702905,0.868390798183,0.465448538358,0.622830418234,0.454286702905
577,2017-01-25 01:00:00,895.8,899.99,895.79,899.98,197.97,177905.32,898.66,0.41223138292,-0.0588901975599,-0.0111113580302,-0.88001955599,0.334451876708
578,2017-01-25 02:00:00,899.98,903.76,895.92,903.69,304.29,274250.12,901.26,-0.469187442596,-0.26779094601,-0.214675386471,-0.8376766369,-0.0918456550366
579,2017-01-25 03:00:00,903.68,903.98,896.33,899.45,189.96,171120.86,900.81,0.202345878037,0.177886486186,-0.0800489187837,-0.800489187837,0.615931958419
580,2017-01-25 04:00:00,899.43,903.0,899.43,901.27,104.45,94187.83,901.78,-0.0244099992233,-0.13203590489,-0.568087254652,-0.628002707291,0.430503622666
581,2017-01-25 05:00:00,901.27,901.79,897.79,901.05,138.36,124548.98,900.2,-0.107652183564,-0.129848510072,0.0610398978969,-0.911159203152,0.276344265024
582,2017-01-25 06:00:00,900.99,901.78,893.21,900.08,166.2,149340.33,898.56,-0.0222202470892,0.185539063194,0.156652741978,-0.459959114745,0.0444404941783
583,2017-01-25 07:00:00,900.07,900.08,897.0,899.88,110.38,99214.29,898.81,0.207805485176,-0.127794817087,-0.86900475619,-0.753433791172,0.152242521225
584,2017-01-25 08:00:00,899.54,901.79,897.67,901.75,62.95,56627.93,899.61,-0.334904352648,-0.621014693651,-0.624341558082,-0.688660937067,0.235098419739
585,2017-01-25 09:00:00,901.09,903.0,898.2,898.73,79.32,71484.8,901.16,-0.287071756812,0.319339512423,-0.721017435715,-0.183592402613,0.790003671848
586,2017-01-25 10:00:00,898.73,898.73,894.08,896.15,92.44,82794.84,895.67,0.608157116554,0.595882385761,-0.0602577693466,0.00557942308766,1.09803046365
587,2017-01-25 11:00:00,896.15,901.88,895.66,901.6,89.7,80534.5,897.85,-0.0122005323869,-1.05811889973,-0.971606033718,-0.621118012422,0.512422360248
588,2017-01-25 12:00:00,901.21,902.74,899.2,901.49,67.74,61055.34,901.36,-1.04604599053,-0.595680484531,-0.615647428147,-0.167500471442,0.706607949062
589,2017-01-25 13:00:00,901.04,901.04,892.0,892.06,220.02,196706.54,894.04,0.455126336793,0.0212990157613,0.116584086272,1.22525390669,2.02228549649
590,2017-01-25 14:00:00,892.06,896.33,890.55,896.12,286.7,255813.15,892.27,-0.431861804223,-0.0569120207115,-0.0647234745347,0.752131410972,2.10574476633
591,2017-01-25 15:00:00,896.09,896.09,890.5,892.25,150.9,134767.67,893.08,0.376576071729,0.0661249649762,0.54132810311,1.42785093864,3.32754272906
592,2017-01-25 16:00:00,892.25,895.79,892.17,895.61,166.71,149090.11,894.31,-0.309286408146,0.0368463951943,0.0658768883778,1.06519578835,2.4754078226
593,2017-01-25 17:00:00,895.35,895.77,890.65,892.84,287.71,256959.35,893.13,0.347206666368,0.0291205591147,0.353926795394,1.19842300972,2.58388961068
594,2017-01-25 18:00:00,892.85,898.34,892.11,895.94,360.06,322489.18,895.65,-0.316985512423,-0.0446458468201,0.450923052883,0.506730361408,1.81820211175
595,2017-01-25 19:00:00,895.87,896.6,892.42,893.1,236.32,211278.06,894.03,0.273205688053,0.44563878625,1.10737879297,0.912551785914,2.78804165267
596,2017-01-25 20:00:00,893.3,896.99,892.44,895.54,259.67,232545.34,895.54,0.171963284722,0.0736985505952,0.817383924783,0.930165040088,2.31480447551
597,2017-01-25 21:00:00,896.67,897.99,895.02,897.08,211.84,190011.25,896.95,-0.0980960449458,-0.120390600615,0.881749676729,0.975386810541,2.11686806082
598,2017-01-25 22:00:00,897.51,899.39,895.0,896.2,191.61,171899.63,897.11,-0.0223164472216,0.421780852488,0.998661013167,1.0923900915,2.40906047757
599,2017-01-25 23:00:00,896.23,898.0,895.02,896.0,176.46,158251.08,896.79,0.444196428571,0.780133928571,0.841517857143,1.140625,2.34598214286
600,2017-01-26 00:00:00,896.75,900.99,896.0,899.98,380.6,342187.61,899.08,0.334451876708,0.320007111269,0.0555567901509,0.875575012778,2.01115580346
601,2017-01-26 01:00:00,899.28,903.0,898.14,902.99,254.76,229668.91,901.5,-0.0143966156879,0.221486395198,-0.192693163822,0.78738413493,1.88263435918
602,2017-01-26 02:00:00,902.76,903.99,901.02,902.86,249.34,225133.75,902.93,0.235916974946,0.253638437853,0.111866734599,1.34350840662,1.45980550694
603,2017-01-26 03:00:00,902.63,904.99,902.12,904.99,122.96,111113.82,903.64,0.0176797533674,-0.160222764892,0.0928187051791,1.87294887236,1.17901855269
604,2017-01-26 04:00:00,904.98,907.32,902.2,905.15,166.84,150974.37,904.92,-0.177871071093,-0.515936585096,0.0928022979617,1.39534883721,1.24509749765
605,2017-01-26 05:00:00,905.54,906.73,898.17,903.54,185.02,167020.01,902.71,-0.338667906235,-0.253447550745,0.296611107422,1.36905947717,1.240675565
606,2017-01-26 06:00:00,903.21,904.25,897.29,900.48,124.52,112088.68,900.14,0.0855099502488,0.376465884861,0.819562899787,1.30485963042,1.58582089552
607,2017-01-26 07:00:00,900.32,901.91,899.03,901.25,79.26,71368.14,900.43,0.290707350902,0.508183079057,0.981969486824,1.85852981969,2.16366158114
608,2017-01-26 08:00:00,900.67,905.0,900.65,903.87,61.48,55508.21,902.86,0.216845342804,0.234547003441,1.23026541427,1.37187869937,1.70378483631
609,2017-01-26 09:00:00,904.21,905.99,903.69,905.83,57.98,52483.98,905.27,0.0176633584668,0.0430544362629,1.77847940563,1.13045494188,1.64710817703
610,2017-01-26 10:00:00,905.83,905.99,905.5,905.99,62.51,56617.45,905.79,0.025386593671,0.206404044195,1.30133886687,1.30244263182,1.62805328977
611,2017-01-26 11:00:00,905.99,908.71,905.99,906.22,74.1,67218.8,907.19,0.180971508022,0.428152104346,1.06927677606,1.19176358942,1.58239721039
612,2017-01-26 12:00:00,906.24,907.89,906.22,907.86,72.08,65393.5,907.21,0.246734077942,0.785363382019,0.48135175027,1.12572423061,1.52997158152
613,2017-01-26 13:00:00,907.86,910.1,907.62,910.1,166.51,151397.31,909.23,0.537303593012,1.30095593891,0.868036479508,1.08669376992,1.12185474124
614,2017-01-26 14:00:00,910.1,914.99,910.1,914.99,244.92,223501.18,912.56,0.759571142854,0.304921365261,0.139892239259,0.114755352518,0.463393042547
615,2017-01-26 15:00:00,914.99,921.95,914.85,921.94,402.18,369354.24,918.39,-0.451222422283,-0.654055578454,-0.636700869905,-0.681172310563,-0.0206087164024
616,2017-01-26 16:00:00,921.94,921.94,916.35,917.78,319.26,293271.42,918.6,-0.203752533287,-0.604720085424,0.0010895857395,-0.148183660572,0.460894767809
617,2017-01-26 17:00:00,917.43,917.95,912.33,915.91,237.65,217632.21,915.77,-0.401786201701,0.228188359118,0.121190946709,-0.126649998362,0.758808179843
618,2017-01-26 18:00:00,916.01,916.63,912.06,912.23,204.24,186826.18,914.74,0.63251592252,0.442870767241,0.641285640683,0.277342336911,1.23214540193
619,2017-01-26 19:00:00,912.34,918.0,912.06,918.0,447.55,409876.14,915.83,-0.188453159041,-0.210239651416,0.216775599129,0.299564270153,0.374727668845
620,2017-01-26 20:00:00,917.98,918.0,915.52,916.27,166.16,152423.28,917.31,-0.0218276272278,0.165889966931,-0.025101771312,0.327414408417,0.694118545843
621,2017-01-26 21:00:00,916.26,916.35,914.52,916.07,133.37,122100.56,915.49,0.187758577401,0.103703865425,-0.0447564050782,0.510877989673,0.808890150316
622,2017-01-26 22:00:00,916.2,918.0,914.43,917.79,306.7,281186.41,916.82,-0.0838971878098,0.0315976421622,-0.149271619869,0.32142429096,0.674446224082
623,2017-01-26 23:00:00,917.8,917.99,916.01,917.02,198.11,181758.05,917.44,0.115591808248,0.323875160847,-0.247540947853,0.38603302,0.611764192711
624,2017-01-27 00:00:00,917.02,918.19,917.01,918.08,168.7,154752.26,917.31,0.208042872081,-0.222202858139,-0.361624259324,0.39974729871,0.650270128965
625,2017-01-27 01:00:00,918.03,920.0,917.69,919.99,168.14,154563.79,919.24,-0.429352492962,-0.470657289753,0.0826095935825,0.0347829867716,0.431526429635
626,2017-01-27 02:00:00,919.99,920.0,914.63,916.04,229.35,210458.83,917.65,-0.0414829046767,0.0414829046767,0.352604689752,0.348238068207,0.865682721279
627,2017-01-27 03:00:00,916.04,919.38,915.01,915.66,140.25,128600.83,916.94,0.0830002402639,-0.0993818666317,0.555883188083,0.665094030535,0.866041980648
628,2017-01-27 04:00:00,915.58,916.55,912.05,916.42,211.01,192868.16,914.02,-0.182230854848,-0.181139652125,0.471399576613,0.609982322516,0.877326989808
629,2017-01-27 05:00:00,916.42,918.0,911.0,914.75,242.99,222312.31,914.91,0.00109319486198,0.65591691719,0.635146214813,0.886581033069,1.05493304181
630,2017-01-27 06:00:00,914.74,916.2,914.57,914.76,65.14,59622.01,915.25,0.654816563907,0.493025493025,0.764134855044,0.952162315799,1.01666010757
631,2017-01-27 07:00:00,915.36,920.75,915.19,920.75,142.04,130629.02,919.68,-0.160738528374,0.0,-0.047787130057,0.0749389084985,0.355145262015
632,2017-01-27 08:00:00,920.74,920.74,916.46,919.27,156.07,143380.36,918.68,0.160997313085,0.159909493402,-0.00435127873203,0.365507413491,0.621145038998
633,2017-01-27 09:00:00,919.27,920.75,919.23,920.75,45.63,42001.57,920.5,-0.00108607113766,-0.0206353516155,0.108607113766,0.296497420581,0.432256312788
634,2017-01-27 10:00:00,920.75,920.8,919.45,920.74,81.22,74770.42,920.58,-0.0195494927993,0.109694376263,0.137932532528,0.351890870387,0.36275169972
635,2017-01-27 11:00:00,920.75,921.77,918.59,920.56,49.76,45811.01,920.62,0.129269140523,-0.0271573824628,0.249847918658,0.224863126792,0.379117059181
636,2017-01-27 12:00:00,920.56,921.95,920.56,921.75,92.27,85052.96,921.81,-0.156224572823,-0.273393002441,0.186601573095,0.249525359371,0.350420395986
637,2017-01-27 13:00:00,921.75,921.75,918.65,920.31,140.6,129445.8,920.69,-0.117351761906,0.156469015875,0.122784713846,0.396605491628,0.50526453043
638,2017-01-27 14:00:00,920.33,920.99,919.02,919.23,141.27,130019.01,920.37,0.274142488822,0.30242703132,0.369874786506,0.51564896707,0.589623924371
639,2017-01-27 15:00:00,920.08,922.0,918.62,921.75,183.34,168829.95,920.84,0.0282072145376,0.120423108218,0.187686465961,0.199620287497,0.151885001356
640,2017-01-27 16:00:00,921.75,922.01,919.02,922.01,194.2,178906.57,921.24,0.0921898894806,0.15834969252,0.213663626208,0.265723799091,0.226678669429
641,2017-01-27 17:00:00,922.01,923.0,921.87,922.86,185.53,171153.39,922.5,0.066098866567,-0.153869492664,-0.0249225234597,0.166872548382,-0.0552629868019
642,2017-01-27 18:00:00,922.87,924.47,922.87,923.47,224.01,206913.82,923.69,-0.219823058681,-0.090961265661,0.0628065881945,0.0638894604048,0.047646377251
643,2017-01-27 19:00:00,923.47,923.47,919.75,921.44,198.32,182786.3,921.66,0.129145685015,0.221392602882,0.273484980031,0.279996527175,0.261547143601
644,2017-01-27 20:00:00,922.32,922.7,920.51,922.63,148.54,136963.06,922.06,0.0921279386103,0.146320843675,0.145236985574,0.254706653805,0.255790511906
645,2017-01-27 21:00:00,922.63,923.52,920.9,923.48,133.16,122850.34,922.57,0.0541430242128,-0.0920431411617,0.0119114653268,0.135357560532,0.206826352493
646,2017-01-27 22:00:00,923.41,923.99,921.54,923.98,177.97,164300.72,923.2,-0.146107058594,0.00757592155674,0.0519491763891,0.0108227450811,0.0974047057296
647,2017-01-27 23:00:00,923.99,924.0,921.5,922.63,199.55,184166.29,922.91,0.153907850384,0.144153127473,0.19184288393,0.153907850384,0.254706653805
648,2017-01-28 00:00:00,922.89,924.1,922.1,924.05,120.17,110950.01,923.26,-0.00973973269844,-0.00865754017639,0.00108219252205,0.100643904551,0.0919863643742
649,2017-01-28 01:00:00,924.05,924.07,923.27,923.96,120.96,111766.84,924.01,0.00108229793497,-0.0400450235941,0.00649378760985,0.108229793498,0.163426988181
650,2017-01-28 02:00:00,923.97,923.99,922.18,923.97,169.69,156672.85,923.3,-0.0411268764137,0.0530320248493,0.109310908363,0.0735954630562,0.326850438867
651,2017-01-28 03:00:00,923.71,923.99,923.51,923.59,91.28,84329.48,923.86,0.0941976418108,0.0877012527204,0.123431392718,-0.0476401866629,0.0931149102957
652,2017-01-28 04:00:00,923.67,924.47,923.5,924.46,89.03,82268.36,924.1,-0.00649027540403,-0.0432685026935,-0.0411050775588,-0.0389416524241,0.0140622633754
653,2017-01-28 05:00:00,924.47,924.47,924.01,924.4,120.19,111105.35,924.43,-0.0367806144526,-0.0411077455647,-0.0378623972306,-0.221765469494,0.061661618347
654,2017-01-28 06:00:00,924.41,924.47,924.0,924.06,58.35,53930.99,924.27,-0.00432872324308,0.0995606345908,0.0995606345908,-0.0162327121615,0.0216436162154
655,2017-01-28 07:00:00,924.05,924.07,924.0,924.02,55.93,51679.36,924.02,0.103893855111,0.0768381636761,0.101729399797,-0.018397870176,0.0974004891669
656,2017-01-28 08:00:00,924.02,924.99,924.0,924.98,58.6,54175.55,924.43,-0.0270276114078,-0.0972994010681,-0.0356764470583,0.00108110445631,-0.0324331336894
657,2017-01-28 09:00:00,924.98,924.99,924.34,924.73,62.53,57835.71,924.86,-0.0702907875812,-0.0735349777773,-0.170860683659,0.0713721843133,0.0270349183005
658,2017-01-28 10:00:00,924.74,924.74,924.0,924.08,72.5,67021.21,924.37,-0.00324647216692,0.0973941650074,0.00216431477794,0.0865725911176,0.00973941650073
659,2017-01-28 11:00:00,924.31,924.32,924.0,924.05,42.65,39412.53,924.08,0.100643904551,0.0984795195065,-0.183972728748,0.100643904551,0.0854932092419
660,2017-01-28 12:00:00,924.02,924.98,924.01,924.98,54.08,49994.2,924.53,-0.00216220891262,-0.0356764470583,-0.115678176825,-0.0086488356505,-0.10270492335
661,2017-01-28 13:00:00,924.98,925.0,924.46,924.96,87.26,80706.74,924.94,-0.0335149628092,-0.195684137692,-0.120005189414,0.0551375194603,-0.0908147379346
662,2017-01-28 14:00:00,924.52,924.99,923.0,924.65,229.83,212289.21,923.68,-0.162223544044,-0.0594819661493,0.0367706699832,0.253068728708,-0.273617044287
663,2017-01-28 15:00:00,924.65,924.94,923.13,923.15,89.96,83128.33,924.07,0.102908519742,-0.0866598060987,0.242647457076,0.14082218491,-0.111574500352
664,2017-01-28 16:00:00,923.14,924.28,922.66,924.1,97.39,89925.43,923.36,-0.189373444432,-0.0205605453955,0.0844064495184,0.0530245644411,-0.199112650146
665,2017-01-28 17:00:00,924.0,924.49,922.01,922.35,123.65,114127.5,923.01,0.169133192389,0.162628069605,0.285141215374,0.284057028243,-0.254783975714
666,2017-01-28 18:00:00,922.36,924.09,922.03,923.91,128.97,119062.5,923.16,-0.00649413903951,0.116894502711,0.107153294152,0.0378824777305,-0.820426231992
667,2017-01-28 19:00:00,923.91,924.59,921.81,923.85,222.22,205217.28,923.5,0.123396655301,0.166693727337,0.175353141744,0.115819667695,-0.667857336148
668,2017-01-28 20:00:00,923.85,925.0,922.86,924.99,133.05,122950.33,924.08,0.0432437107428,-0.0118920204543,0.216218553714,-0.0335138758257,-0.565411517962
669,2017-01-28 21:00:00,924.99,925.5,924.0,925.39,136.86,126613.66,925.12,-0.055111898767,-0.0443056441068,-0.101578793806,-0.0443056441068,-0.610553388301
670,2017-01-28 22:00:00,925.39,925.5,923.89,924.88,163.48,151198.19,924.85,0.0108122134763,0.00216244269527,-0.0313554190814,-0.076766715682,-0.74496150852
671,2017-01-28 23:00:00,924.45,924.99,924.02,924.98,105.91,97927.25,924.62,-0.0086488356505,0.0529741183593,-0.00108110445631,-0.0151354623884,-0.912452161128
672,2017-01-29 00:00:00,924.69,924.99,922.0,924.9,159.2,147144.84,924.29,0.0616282841388,0.225970375176,-0.0691966699103,-0.0940642231593,-0.948210617364
673,2017-01-29 01:00:00,924.9,925.5,924.14,925.47,95.72,88554.05,925.15,0.164240872205,-0.110214269506,-0.0594292629691,-0.145871827288,-1.07837098988
674,2017-01-29 02:00:00,925.47,926.99,924.78,926.99,85.22,78900.12,925.82,-0.274005113324,-0.258902469282,-0.249193626684,-0.525356260585,-0.764841044671
675,2017-01-29 03:00:00,926.99,927.47,922.77,924.45,184.22,170352.54,924.74,0.0151441397588,0.0562496619612,0.0573313862296,-0.252041754557,-0.557087998269
676,2017-01-29 04:00:00,924.45,924.98,923.62,924.59,88.13,81469.24,924.37,0.0410992980673,-0.03569149569,-0.0454255399691,-0.252003590781,-0.447766036838
677,2017-01-29 05:00:00,924.93,924.99,924.23,924.97,62.16,57484.42,924.84,-0.0767592462458,-0.00540558072154,-0.014054509876,-0.537314723721,-0.48434003265
678,2017-01-29 06:00:00,924.93,924.99,923.86,924.26,61.57,56932.38,924.64,0.0714084781339,0.0454417588125,-0.024884772683,-0.857983684245,-0.434942548633
679,2017-01-29 07:00:00,924.25,924.94,923.92,924.92,37.75,34899.68,924.61,-0.0259481901137,0.00648704752844,-0.0864939670458,-0.782770401764,-0.48220386628
680,2017-01-29 08:00:00,924.9,924.99,924.15,924.68,47.28,43720.73,924.65,0.0324436561838,-0.0551542155124,-0.276852532768,-0.532075961414,-0.443396634511
681,2017-01-29 09:00:00,924.45,924.99,924.45,924.98,30.95,28621.74,924.8,-0.0875694609613,-0.0151354623884,-0.309195874505,-0.566498735108,-0.488659214253
682,2017-01-29 10:00:00,924.98,924.99,923.4,924.17,89.41,82627.29,924.16,0.0724974842291,-0.0151487280479,-0.206671932653,-0.668708138113,-0.347338693098
683,2017-01-29 11:00:00,924.14,924.94,923.99,924.84,27.45,25378.9,924.57,-0.0875827170105,-0.0778513040093,-0.523333765841,-0.89745253233,-0.527658838286
684,2017-01-29 12:00:00,924.84,924.84,923.25,924.03,47.18,43592.45,924.04,0.00973994350833,-0.206703245566,-0.833306277935,-0.854950596842,-0.437215241929
685,2017-01-29 13:00:00,923.44,924.28,923.4,924.12,64.96,60018.09,923.95,-0.216422109683,-0.216422109683,-0.696879193178,-0.933861403281,-0.473964420205
686,2017-01-29 14:00:00,923.85,923.85,922.0,922.12,128.16,118232.13,922.56,0.0,0.0151824057606,-0.255931982822,-0.240749577062,-0.125797076302
687,2017-01-29 15:00:00,922.13,922.7,921.58,922.12,98.42,90774.11,922.34,0.0151824057606,-0.229905001518,-0.258100897931,-0.305817030321,-0.113868043205
688,2017-01-29 16:00:00,921.9,922.52,920.41,922.26,100.73,92871.24,922.01,-0.245050202763,-0.642985709019,-0.462993082211,-0.196257020797,-0.0932491922018
689,2017-01-29 17:00:00,922.26,922.48,919.5,920.0,199.92,184030.32,920.5,-0.398913043478,-0.252173913043,-0.376086956522,0.0532608695652,-0.0576086956522
690,2017-01-29 18:00:00,920.0,920.38,915.0,916.33,364.58,334305.21,916.96,0.147326836402,0.37431929545,-0.0218261979854,0.426702170615,0.475811116083
691,2017-01-29 19:00:00,916.33,919.0,916.29,917.68,101.83,93460.71,917.8,0.226658530207,0.224479121262,-0.2386452794,0.302937843257,0.436971493331
692,2017-01-29 20:00:00,917.68,920.58,916.41,919.76,116.65,107270.83,919.61,-0.00217448029921,-0.19244150648,0.0152213620945,0.0891536922676,0.322910324432
693,2017-01-29 21:00:00,919.76,920.49,919.69,919.74,96.9,89166.27,920.21,-0.19027116359,-0.347924413421,-0.0478396068454,0.0782829930198,0.34140083067
694,2017-01-29 22:00:00,920.01,920.21,917.84,917.99,117.35,107876.55,919.25,-0.157953790346,-0.202616586237,0.267976775346,0.323532936089,0.588241701979
695,2017-01-29 23:00:00,917.9,918.2,916.0,916.54,186.62,171072.28,916.68,-0.0447334540773,-0.114561284832,0.43096864294,0.373142470596,0.729919043359
696,2017-01-30 00:00:00,916.56,917.64,915.97,916.13,148.93,136500.93,916.53,-0.0698590811348,0.41151364981,0.448626286662,0.421337583094,0.828485040333
697,2017-01-30 01:00:00,916.13,917.56,914.69,915.49,210.34,192669.44,916.0,0.481709248599,0.41617057532,0.542878676993,0.464232269058,0.926279915674
698,2017-01-30 02:00:00,915.5,920.57,915.5,919.9,155.3,142647.89,918.54,-0.0652244809218,0.0597891075117,0.0739210783781,0.115229916295,0.440265246222
699,2017-01-30 03:00:00,919.9,920.58,917.61,919.3,114.91,105626.73,919.22,0.125095181116,0.129446317851,0.1261829653,0.1925378005,0.618949200479
700,2017-01-30 04:00:00,919.3,920.45,918.25,920.45,141.09,129778.77,919.83,0.00434570047259,-0.0228149274811,0.0554076810256,0.103210386224,0.487804878049
701,2017-01-30 05:00:00,920.45,920.51,919.41,920.49,89.69,82547.97,920.33,-0.0271594476855,-0.00325913372225,-0.0575780290932,-0.110810546557,0.488870058338
702,2017-01-30 06:00:00,920.16,920.89,919.4,920.24,120.37,110774.08,920.28,0.0239068069199,0.0369468834217,-0.0271668260454,0.0489002868817,0.517256367904
703,2017-01-30 07:00:00,920.27,920.54,918.9,920.46,92.15,84777.43,919.98,0.013036959781,0.0,-0.0782217586859,0.133628837755,1.5774721335
704,2017-01-30 08:00:00,920.47,920.99,919.8,920.58,65.48,60279.44,920.51,-0.0130352603793,0.0412783245345,0.0412783245345,0.23354841513,1.48384713985
705,2017-01-30 09:00:00,920.56,920.66,919.18,920.46,69.21,63678.89,920.09,0.0543206657541,-0.0543206657541,0.06627121222,0.26291202225,1.57095365361
706,2017-01-30 10:00:00,920.45,920.99,918.9,920.96,51.79,47669.58,920.44,-0.108582348853,-0.105324878388,0.0477762334955,0.263855107714,1.49300729673
707,2017-01-30 11:00:00,920.61,920.99,919.1,919.96,35.97,33091.39,919.95,0.00326101134832,-0.023914083221,-0.0532631853559,0.355450236967,2.17835558068
708,2017-01-30 12:00:00,919.96,919.99,919.1,919.99,67.36,61965.38,919.9,-0.0271742084153,0.105435928651,0.0760877835629,0.405439189556,3.5032989489
709,2017-01-30 13:00:00,919.99,919.99,919.06,919.74,88.48,81385.56,919.86,0.132646182617,0.144606084328,0.212016439429,0.459912583991,4.03157414052
710,2017-01-30 14:00:00,919.99,922.43,919.98,920.96,176.68,162700.58,920.89,0.0119440583739,0.0477762334955,0.19219075747,0.324661223072,4.00017373176
711,2017-01-30 15:00:00,920.68,922.88,920.0,921.07,222.74,205209.88,921.31,0.0358278958168,-0.173711010021,0.196510580086,0.425591974551,4.5555712378
712,2017-01-30 16:00:00,921.33,922.99,920.0,921.4,196.13,180834.36,922.03,-0.209463859344,-0.0770566529195,0.215975689169,0.384197959627,4.79704797048
713,2017-01-30 17:00:00,921.03,922.62,918.26,919.47,373.05,343497.86,920.79,0.132685133827,0.241443440243,0.408931232123,0.600345851414,4.09692540268
714,2017-01-30 18:00:00,919.69,920.69,919.5,920.69,210.5,193691.34,920.17,0.10861419153,0.221572950722,0.329101000337,0.468127165495,4.3510845127
715,2017-01-30 19:00:00,920.69,921.77,919.56,921.69,177.29,163257.55,920.82,0.112836203062,0.129110655426,0.247371675943,1.44191647951,3.78652258352
716,2017-01-30 20:00:00,921.67,923.44,919.0,922.73,312.35,287781.3,921.33,0.0162561095879,0.0715268821866,0.132216357981,1.24738547571,3.64570351024
717,2017-01-30 21:00:00,922.29,923.95,922.0,922.88,216.36,199778.11,923.35,0.0552617891817,0.0379247572816,0.228632108183,1.30461165049,4.10670943135
718,2017-01-30 22:00:00,922.87,923.72,922.33,923.39,145.32,134180.05,923.37,-0.0173274564377,0.0357378789027,0.16785973424,1.22591754297,5.0910232946
719,2017-01-30 23:00:00,923.66,923.7,922.1,923.23,140.79,129992.85,923.28,0.0530745318068,0.0801533745654,0.19063505302,1.81644877225,5.06699305698
720,2017-01-31 00:00:00,923.26,923.72,922.94,923.72,203.38,187818.89,923.47,0.0270644784134,0.0248993201403,0.138570129476,3.08535053912,5.47568527259
721,2017-01-31 01:00:00,923.69,923.97,923.28,923.97,148.61,137263.96,923.65,-0.00216457244283,0.110393194584,1.19159712978,3.55531023735,5.97854908709
722,2017-01-31 02:00:00,923.94,923.99,923.33,923.95,135.96,125600.69,923.78,0.112560203474,0.10714865523,1.11369662861,3.66361816116,5.39098436063
723,2017-01-31 03:00:00,923.95,924.99,923.82,924.99,158.92,146871.38,924.19,-0.00540546384285,0.0,1.07352511919,4.11247689164,5.32330079244
724,2017-01-31 04:00:00,924.98,925.0,924.45,924.94,130.79,120963.89,924.86,0.00540575604904,0.00648690725884,1.05628473198,4.39596081908,5.13330594417
725,2017-01-31 05:00:00,924.95,925.0,924.55,924.99,101.63,94000.14,924.91,0.00108109276857,1.0800116758,1.62272024562,3.47571325095,5.40654493562
726,2017-01-31 06:00:00,924.99,925.0,924.5,925.0,118.75,109839.23,924.98,1.07891891892,0.998918918919,2.9427027027,3.86486486486,5.36648648649
727,2017-01-31 07:00:00,925.0,935.0,924.99,934.98,348.98,324282.58,929.22,-0.079146077991,-0.00641724956684,2.33587884233,2.31127938566,4.69635714133
728,2017-01-31 08:00:00,934.99,934.99,934.22,934.24,128.44,120073.13,934.83,0.0727864360336,0.0503082719644,2.52183593081,2.36877033739,4.87562082548
729,2017-01-31 09:00:00,934.24,935.0,934.15,934.92,78.46,73319.69,934.53,-0.0224618149146,0.543361998888,3.00667436786,2.7660120652,4.13404355453
