Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,Percent Change
2017-01-23 13:00:00,923.21,926.14,923.2,925.04,137.74,127296.64,924.2,0.19822142307816504
2017-01-23 14:00:00,924.47,927.51,923.2,927.0,182.41,168843.62,925.63,0.21188272939548952
2017-01-23 15:00:00,927.28,929.34,923.24,923.67,227.06,210424.12,926.75,-0.35922330097087823
2017-01-23 16:00:00,923.67,923.99,916.83,922.92,322.68,296956.4,920.29,-0.08119783039397188
2017-01-23 17:00:00,922.51,924.0,920.0,921.25,206.86,190896.49,922.81,-0.18094742772937622
2017-01-23 18:00:00,921.2,924.99,918.0,920.88,284.76,262323.39,921.19,-0.04016282225237499
2017-01-23 19:00:00,920.32,924.98,919.0,920.42,235.38,216852.13,921.28,-0.049952219616023405
2017-01-23 20:00:00,920.41,922.33,918.17,921.69,129.79,119438.29,920.21,0.13798048716891154
2017-01-23 21:00:00,921.74,921.75,918.61,921.74,158.17,145572.54,920.35,0.005424817454887708
2017-01-23 22:00:00,921.74,925.0,920.84,921.3,243.84,224937.46,922.49,-0.04773580402283232
2017-01-23 23:00:00,921.31,924.7,910.63,910.7,432.91,397659.72,918.58,-1.1505481384999359
2017-01-24 00:00:00,911.78,912.22,890.01,907.82,959.94,865616.94,901.74,-0.31624025474909356
2017-01-24 01:00:00,907.18,911.0,905.32,905.52,217.81,197845.82,908.33,-0.25335418915644825
2017-01-24 02:00:00,905.52,911.0,905.38,910.99,213.91,194205.96,907.89,0.604072797950352
2017-01-24 03:00:00,910.5,915.63,910.02,914.89,185.69,169584.01,913.24,0.42810568721939624
2017-01-24 04:00:00,914.9,923.0,909.25,921.99,447.97,411750.51,919.15,0.7760495797308992
2017-01-24 05:00:00,921.43,923.0,916.0,917.86,141.19,129941.56,920.33,-0.44794412086898944
2017-01-24 06:00:00,917.74,918.0,915.75,917.5,80.35,73710.65,917.31,-0.03922166779247528
2017-01-24 07:00:00,917.49,918.0,914.47,918.0,86.86,79628.55,916.75,0.05449591280653951
2017-01-24 08:00:00,918.0,918.0,913.91,916.18,84.57,77543.32,916.93,-0.19825708061002723
2017-01-24 09:00:00,915.71,917.98,914.94,916.26,78.25,71810.19,917.65,0.008731908576921667
2017-01-24 10:00:00,917.2,917.27,901.6,903.22,270.3,245450.91,908.07,-1.4231768275380312
2017-01-24 11:00:00,903.18,910.0,896.71,906.71,225.7,203753.32,902.75,0.38639534111290813
2017-01-24 12:00:00,907.4,909.9,902.73,905.2,150.18,136150.4,906.59,-0.1665361581983204
2017-01-24 13:00:00,905.2,907.41,901.8,905.51,220.45,199463.04,904.8,0.03424657534245973
2017-01-24 14:00:00,904.87,906.0,901.63,904.5,212.97,192514.98,903.96,-0.11153935351348863
2017-01-24 15:00:00,904.5,904.99,902.94,903.03,210.29,190171.9,904.31,-0.1625207296849118
2017-01-24 16:00:00,904.37,909.0,900.58,907.73,391.25,354121.63,905.1,0.5204699733120767
2017-01-24 17:00:00,907.77,911.74,906.46,909.74,218.64,198763.57,909.1,0.22143148292994513
2017-01-24 18:00:00,909.75,910.0,906.0,906.36,152.74,138823.71,908.86,-0.37153472420691575
2017-01-24 19:00:00,906.63,909.0,902.82,906.66,343.66,311030.14,905.05,0.03309943068978712
2017-01-24 20:00:00,906.61,907.06,900.8,900.84,270.4,244345.21,903.63,-0.6419164846800274
2017-01-24 21:00:00,900.84,904.51,900.02,901.14,194.74,175735.03,902.42,0.03330225123217825
2017-01-24 22:00:00,901.15,903.43,888.2,890.95,521.92,467921.69,896.55,-1.1307898883636218
2017-01-24 23:00:00,890.75,895.64,880.0,887.0,521.94,463532.86,888.1,-0.4433469891688697
2017-01-25 00:00:00,887.0,898.52,886.99,895.91,383.33,341658.57,891.29,1.0045095828635815
2017-01-25 01:00:00,895.8,899.99,895.79,899.98,197.97,177905.32,898.66,0.4542867029054314
2017-01-25 02:00:00,899.98,903.76,895.92,903.69,304.29,274250.12,901.26,0.41223138291962447
2017-01-25 03:00:00,903.68,903.98,896.33,899.45,189.96,171120.86,900.81,-0.4691874425964666
2017-01-25 04:00:00,899.43,903.0,899.43,901.27,104.45,94187.83,901.78,0.20234587803657084
2017-01-25 05:00:00,901.27,901.79,897.79,901.05,138.36,124548.98,900.2,-0.024409999223321235
2017-01-25 06:00:00,900.99,901.78,893.21,900.08,166.2,149340.33,898.56,-0.10765218356361063
2017-01-25 07:00:00,900.07,900.08,897.0,899.88,110.38,99214.29,898.81,-0.02222024708915268
2017-01-25 08:00:00,899.54,901.79,897.67,901.75,62.95,56627.93,899.61,0.20780548517580172
2017-01-25 09:00:00,901.09,903.0,898.2,898.73,79.32,71484.8,901.16,-0.33490435264762763
2017-01-25 10:00:00,898.73,898.73,894.08,896.15,92.44,82794.84,895.67,-0.2870717568123954
2017-01-25 11:00:00,896.15,901.88,895.66,901.6,89.7,80534.5,897.85,0.6081571165541534
2017-01-25 12:00:00,901.21,902.74,899.2,901.49,67.74,61055.34,901.36,-0.012200532386869304
2017-01-25 13:00:00,901.04,901.04,892.0,892.06,220.02,196706.54,894.04,-1.0460459905268016
2017-01-25 14:00:00,892.06,896.33,890.55,896.12,286.7,255813.15,892.27,0.4551263367934959
2017-01-25 15:00:00,896.09,896.09,890.5,892.25,150.9,134767.67,893.08,-0.4318618042226493
2017-01-25 16:00:00,892.25,895.79,892.17,895.61,166.71,149090.11,894.31,0.37657607172877705
2017-01-25 17:00:00,895.35,895.77,890.65,892.84,287.71,256959.35,893.13,-0.30928640814640096
2017-01-25 18:00:00,892.85,898.34,892.11,895.94,360.06,322489.18,895.65,0.3472066663679968
2017-01-25 19:00:00,895.87,896.6,892.42,893.1,236.32,211278.06,894.03,-0.3169855124227104
2017-01-25 20:00:00,893.3,896.99,892.44,895.54,259.67,232545.34,895.54,0.273205688052843
2017-01-25 21:00:00,896.67,897.99,895.02,897.08,211.84,190011.25,896.95,0.17196328472207578
2017-01-25 22:00:00,897.51,899.39,895.0,896.2,191.61,171899.63,897.11,-0.09809604494582372
2017-01-25 23:00:00,896.23,898.0,895.02,896.0,176.46,158251.08,896.79,-0.022316447221607395
2017-01-26 00:00:00,896.75,900.99,896.0,899.98,380.6,342187.61,899.08,0.4441964285714306
2017-01-26 01:00:00,899.28,903.0,898.14,902.99,254.76,229668.91,901.5,0.3344518767083703
2017-01-26 02:00:00,902.76,903.99,901.02,902.86,249.34,225133.75,902.93,-0.014396615687880867
2017-01-26 03:00:00,902.63,904.99,902.12,904.99,122.96,111113.82,903.64,0.2359169749462813
2017-01-26 04:00:00,904.98,907.32,902.2,905.15,166.84,150974.37,904.92,0.017679753367437007
2017-01-26 05:00:00,905.54,906.73,898.17,903.54,185.02,167020.01,902.71,-0.1778710710931905
2017-01-26 06:00:00,903.21,904.25,897.29,900.48,124.52,112088.68,900.14,-0.3386679062354678
2017-01-26 07:00:00,900.32,901.91,899.03,901.25,79.26,71368.14,900.43,0.0855099502487542
2017-01-26 08:00:00,900.67,905.0,900.65,903.87,61.48,55508.21,902.86,0.29070735090152616
2017-01-26 09:00:00,904.21,905.99,903.69,905.83,57.98,52483.98,905.27,0.21684534280372578
2017-01-26 10:00:00,905.83,905.99,905.5,905.99,62.51,56617.45,905.79,0.01766335846681697
2017-01-26 11:00:00,905.99,908.71,905.99,906.22,74.1,67218.8,907.19,0.02538659367101383
2017-01-26 12:00:00,906.24,907.89,906.22,907.86,72.08,65393.5,907.21,0.18097150802233303
2017-01-26 13:00:00,907.86,910.1,907.62,910.1,166.51,151397.31,909.23,0.24673407794153385
2017-01-26 14:00:00,910.1,914.99,910.1,914.99,244.92,223501.18,912.56,0.5373035930117555
2017-01-26 15:00:00,914.99,921.95,914.85,921.94,402.18,369354.24,918.39,0.7595711428540253
2017-01-26 16:00:00,921.94,921.94,916.35,917.78,319.26,293271.42,918.6,-0.45122242228345466
2017-01-26 17:00:00,917.43,917.95,912.33,915.91,237.65,217632.21,915.77,-0.20375253328684487
2017-01-26 18:00:00,916.01,916.63,912.06,912.23,204.24,186826.18,914.74,-0.401786201701035
2017-01-26 19:00:00,912.34,918.0,912.06,918.0,447.55,409876.14,915.83,0.632515922519538
2017-01-26 20:00:00,917.98,918.0,915.52,916.27,166.16,152423.28,917.31,-0.1884531590413963
2017-01-26 21:00:00,916.26,916.35,914.52,916.07,133.37,122100.56,915.49,-0.02182762722777476
2017-01-26 22:00:00,916.2,918.0,914.43,917.79,306.7,281186.41,916.82,0.18775857740128085
2017-01-26 23:00:00,917.8,917.99,916.01,917.02,198.11,181758.05,917.44,-0.08389718780984559
2017-01-27 00:00:00,917.02,918.19,917.01,918.08,168.7,154752.26,917.31,0.1155918082484634
2017-01-27 01:00:00,918.03,920.0,917.69,919.99,168.14,154563.79,919.24,0.20804287208086095
2017-01-27 02:00:00,919.99,920.0,914.63,916.04,229.35,210458.83,917.65,-0.429352492961885
2017-01-27 03:00:00,916.04,919.38,915.01,915.66,140.25,128600.83,916.94,-0.04148290467665118
2017-01-27 04:00:00,915.58,916.55,912.05,916.42,211.01,192868.16,914.02,0.0830002402638524
2017-01-27 05:00:00,916.42,918.0,911.0,914.75,242.99,222312.31,914.91,-0.18223085484820922
2017-01-27 06:00:00,914.74,916.2,914.57,914.76,65.14,59622.01,915.25,0.0010931948619831544
2017-01-27 07:00:00,915.36,920.75,915.19,920.75,142.04,130629.02,919.68,0.654816563907474
2017-01-27 08:00:00,920.74,920.74,916.46,919.27,156.07,143380.36,918.68,-0.16073852837361044
2017-01-27 09:00:00,919.27,920.75,919.23,920.75,45.63,42001.57,920.5,0.16099731308538495
2017-01-27 10:00:00,920.75,920.8,919.45,920.74,81.22,74770.42,920.58,-0.001086071137658529
2017-01-27 11:00:00,920.75,921.77,918.59,920.56,49.76,45811.01,920.62,-0.019549492799277066
2017-01-27 12:00:00,920.56,921.95,920.56,921.75,92.27,85052.96,921.81,0.12926914052316577
2017-01-27 13:00:00,921.75,921.75,918.65,920.31,140.6,129445.8,920.69,-0.1562245728234396
2017-01-27 14:00:00,920.33,920.99,919.02,919.23,141.27,130019.01,920.37,-0.11735176190630628
2017-01-27 15:00:00,920.08,922.0,918.62,921.75,183.34,168829.95,920.84,0.2741424888221644
2017-01-27 16:00:00,921.75,922.01,919.02,922.01,194.2,178906.57,921.24,0.02820721453756343
2017-01-27 17:00:00,922.01,923.0,921.87,922.86,185.53,171153.39,922.5,0.09218988948059378
2017-01-27 18:00:00,922.87,924.47,922.87,923.47,224.01,206913.82,923.69,0.06609886656697805
2017-01-27 19:00:00,923.47,923.47,919.75,921.44,198.32,182786.3,921.66,-0.21982305868084212
2017-01-27 20:00:00,922.32,922.7,920.51,922.63,148.54,136963.06,922.06,0.12914568501475307
2017-01-27 21:00:00,922.63,923.52,920.9,923.48,133.16,122850.34,922.57,0.09212793861027961
2017-01-27 22:00:00,923.41,923.99,921.54,923.98,177.97,164300.72,923.2,0.05414302421276043
2017-01-27 23:00:00,923.99,924.0,921.5,922.63,199.55,184166.29,922.91,-0.14610705859434434
2017-01-28 00:00:00,922.89,924.1,922.1,924.05,120.17,110950.01,923.26,0.15390785038422325
2017-01-28 01:00:00,924.05,924.07,923.27,923.96,120.96,111766.84,924.01,-0.009739732698438195
2017-01-28 02:00:00,923.97,923.99,922.18,923.97,169.69,156672.85,923.3,0.0010822979349745558
2017-01-28 03:00:00,923.71,923.99,923.51,923.59,91.28,84329.48,923.86,-0.04112687641373588
2017-01-28 04:00:00,923.67,924.47,923.5,924.46,89.03,82268.36,924.1,0.09419764181076068
2017-01-28 05:00:00,924.47,924.47,924.01,924.4,120.19,111105.35,924.43,-0.0064902754040260385
2017-01-28 06:00:00,924.41,924.47,924.0,924.06,58.35,53930.99,924.27,-0.03678061445262136
2017-01-28 07:00:00,924.05,924.07,924.0,924.02,55.93,51679.36,924.02,-0.004328723243075517
2017-01-28 08:00:00,924.02,924.99,924.0,924.98,58.6,54175.55,924.43,0.10389385511136516
2017-01-28 09:00:00,924.98,924.99,924.34,924.73,62.53,57835.71,924.86,-0.027027611407814223
2017-01-28 10:00:00,924.74,924.74,924.0,924.08,72.5,67021.21,924.37,-0.07029078758123747
2017-01-28 11:00:00,924.31,924.32,924.0,924.05,42.65,39412.53,924.08,-0.0032464721669213056
2017-01-28 12:00:00,924.02,924.98,924.01,924.98,54.08,49994.2,924.53,0.10064390455062645
2017-01-28 13:00:00,924.98,925.0,924.46,924.96,87.26,80706.74,924.94,-0.002162208912623171
2017-01-28 14:00:00,924.52,924.99,923.0,924.65,229.83,212289.21,923.68,-0.033514962809208945
2017-01-28 15:00:00,924.65,924.94,923.13,923.15,89.96,83128.33,924.07,-0.1622235440436922
2017-01-28 16:00:00,923.14,924.28,922.66,924.1,97.39,89925.43,923.36,0.102908519742192
2017-01-28 17:00:00,924.0,924.49,922.01,922.35,123.65,114127.5,923.01,-0.1893734444324207
2017-01-28 18:00:00,922.36,924.09,922.03,923.91,128.97,119062.5,923.16,0.1691331923890004
2017-01-28 19:00:00,923.91,924.59,921.81,923.85,222.22,205217.28,923.5,-0.00649413903951093
2017-01-28 20:00:00,923.85,925.0,922.86,924.99,133.05,122950.33,924.08,0.12339665530118377
2017-01-28 21:00:00,924.99,925.5,924.0,925.39,136.86,126613.66,925.12,0.04324371074281638
2017-01-28 22:00:00,925.39,925.5,923.89,924.88,163.48,151198.19,924.85,-0.055111898767005355
2017-01-28 23:00:00,924.45,924.99,924.02,924.98,105.91,97927.25,924.62,0.010812213476345336
2017-01-29 00:00:00,924.69,924.99,922.0,924.9,159.2,147144.84,924.29,-0.008648835650504975
2017-01-29 01:00:00,924.9,925.5,924.14,925.47,95.72,88554.05,925.15,0.06162828413883123
2017-01-29 02:00:00,925.47,926.99,924.78,926.99,85.22,78900.12,925.82,0.164240872205472
2017-01-29 03:00:00,926.99,927.47,922.77,924.45,184.22,170352.54,924.74,-0.27400511332376437
2017-01-29 04:00:00,924.45,924.98,923.62,924.59,88.13,81469.24,924.37,0.015144139758774012
2017-01-29 05:00:00,924.93,924.99,924.23,924.97,62.16,57484.42,924.84,0.04109929806725094
2017-01-29 06:00:00,924.93,924.99,923.86,924.26,61.57,56932.38,924.64,-0.07675924624582812
2017-01-29 07:00:00,924.25,924.94,923.92,924.92,37.75,34899.68,924.61,0.071408478133855
2017-01-29 08:00:00,924.9,924.99,924.15,924.68,47.28,43720.73,924.65,-0.02594819011374055
2017-01-29 09:00:00,924.45,924.99,924.45,924.98,30.95,28621.74,924.8,0.03244365618376825
2017-01-29 10:00:00,924.98,924.99,923.4,924.17,89.41,82627.29,924.16,-0.08756946096132448
2017-01-29 11:00:00,924.14,924.94,923.99,924.84,27.45,25378.9,924.57,0.07249748422909993
2017-01-29 12:00:00,924.84,924.84,923.25,924.03,47.18,43592.45,924.04,-0.08758271701051631
2017-01-29 13:00:00,923.44,924.28,923.4,924.12,64.96,60018.09,923.95,0.009739943508331097
2017-01-29 14:00:00,923.85,923.85,922.0,922.12,128.16,118232.13,922.56,-0.21642210968272518
2017-01-29 15:00:00,922.13,922.7,921.58,922.12,98.42,90774.11,922.34,0.0
2017-01-29 16:00:00,921.9,922.52,920.41,922.26,100.73,92871.24,922.01,0.01518240576063705
2017-01-29 17:00:00,922.26,922.48,919.5,920.0,199.92,184030.32,920.5,-0.2450502027627774
2017-01-29 18:00:00,920.0,920.38,915.0,916.33,364.58,334305.21,916.96,-0.39891304347825646
2017-01-29 19:00:00,916.33,919.0,916.29,917.68,101.83,93460.71,917.8,0.14732683640172306
2017-01-29 20:00:00,917.68,920.58,916.41,919.76,116.65,107270.83,919.61,0.22665853020661245
2017-01-29 21:00:00,919.76,920.49,919.69,919.74,96.9,89166.27,920.21,-0.0021744802992065115
2017-01-29 22:00:00,920.01,920.21,917.84,917.99,117.35,107876.55,919.25,-0.19027116358971013
2017-01-29 23:00:00,917.9,918.2,916.0,916.54,186.62,171072.28,916.68,-0.15795379034630502
2017-01-30 00:00:00,916.56,917.64,915.97,916.13,148.93,136500.93,916.53,-0.04473345407728721
2017-01-30 01:00:00,916.13,917.56,914.69,915.49,210.34,192669.44,916.0,-0.06985908113477196
2017-01-30 02:00:00,915.5,920.57,915.5,919.9,155.3,142647.89,918.54,0.4817092485991074
2017-01-30 03:00:00,919.9,920.58,917.61,919.3,114.91,105626.73,919.22,-0.0652244809218418
2017-01-30 04:00:00,919.3,920.45,918.25,920.45,141.09,129778.77,919.83,0.12509518111607648
2017-01-30 05:00:00,920.45,920.51,919.41,920.49,89.69,82547.97,920.33,0.004345700472590973
2017-01-30 06:00:00,920.16,920.89,919.4,920.24,120.37,110774.08,920.28,-0.02715944768547187
2017-01-30 07:00:00,920.27,920.54,918.9,920.46,92.15,84777.43,919.98,0.023906806919936893
2017-01-30 08:00:00,920.47,920.99,919.8,920.58,65.48,60279.44,920.51,0.01303695978097957
2017-01-30 09:00:00,920.56,920.66,919.18,920.46,69.21,63678.89,920.09,-0.013035260379326572
2017-01-30 10:00:00,920.45,920.99,918.9,920.96,51.79,47669.58,920.44,0.05432066575407948
2017-01-30 11:00:00,920.61,920.99,919.1,919.96,35.97,33091.39,919.95,-0.1085823488533704
2017-01-30 12:00:00,919.96,919.99,919.1,919.99,67.36,61965.38,919.9,0.003261011348316526
2017-01-30 13:00:00,919.99,919.99,919.06,919.74,88.48,81385.56,919.86,-0.027174208415308862
2017-01-30 14:00:00,919.99,922.43,919.98,920.96,176.68,162700.58,920.89,0.13264618261682945
2017-01-30 15:00:00,920.68,922.88,920.0,921.07,222.74,205209.88,921.31,0.011944058373872225
2017-01-30 16:00:00,921.33,922.99,920.0,921.4,196.13,180834.36,922.03,0.03582789581681384
2017-01-30 17:00:00,921.03,922.62,918.26,919.47,373.05,343497.86,920.79,-0.20946385934447037
2017-01-30 18:00:00,919.69,920.69,919.5,920.69,210.5,193691.34,920.17,0.132685133827099
2017-01-30 19:00:00,920.69,921.77,919.56,921.69,177.29,163257.55,920.82,0.10861419153026534
2017-01-30 20:00:00,921.67,923.44,919.0,922.73,312.35,287781.3,921.33,0.11283620306176301
2017-01-30 21:00:00,922.29,923.95,922.0,922.88,216.36,199778.11,923.35,0.01625610958785097
2017-01-30 22:00:00,922.87,923.72,922.33,923.39,145.32,134180.05,923.37,0.055261789181691105
2017-01-30 23:00:00,923.66,923.7,922.1,923.23,140.79,129992.85,923.28,-0.017327456437688103
2017-01-31 00:00:00,923.26,923.72,922.94,923.72,203.38,187818.89,923.47,0.05307453180680969
2017-01-31 01:00:00,923.69,923.97,923.28,923.97,148.61,137263.96,923.65,0.027064478413372013
2017-01-31 02:00:00,923.94,923.99,923.33,923.95,135.96,125600.69,923.78,-0.002164572442826262
2017-01-31 03:00:00,923.95,924.99,923.82,924.99,158.92,146871.38,924.19,0.11256020347421003
2017-01-31 04:00:00,924.98,925.0,924.45,924.94,130.79,120963.89,924.86,-0.005405463842847439
2017-01-31 05:00:00,924.95,925.0,924.55,924.99,101.63,94000.14,924.91,0.005405756049036102
2017-01-31 06:00:00,924.99,925.0,924.5,925.0,118.75,109839.23,924.98,0.0010810927685694876
2017-01-31 07:00:00,925.0,935.0,924.99,934.98,348.98,324282.58,929.22,1.0789189189189208
2017-01-31 08:00:00,934.99,934.99,934.22,934.24,128.44,120073.13,934.83,-0.07914607799097405
2017-01-31 09:00:00,934.24,935.0,934.15,934.92,78.46,73319.69,934.53,0.07278643603356204
2017-01-31 10:00:00,934.94,934.94,933.83,934.71,106.84,99843.8,934.48,-0.022461814914636835
2017-01-31 11:00:00,934.71,940.0,934.7,940.0,133.18,124824.75,937.26,0.5659509366541455
2017-01-31 12:00:00,940.0,964.43,940.0,952.22,855.87,816062.21,953.48,1.300000000000003
2017-01-31 13:00:00,952.22,959.18,952.21,956.82,451.72,431901.1,956.12,0.48308164079729715
2017-01-31 14:00:00,956.83,957.82,955.0,957.8,283.57,271241.79,956.53,0.10242260822306228
2017-01-31 15:00:00,957.8,963.03,957.8,963.03,304.19,291659.48,958.8,0.5460430152432677
2017-01-31 16:00:00,963.19,969.12,963.01,965.6,674.27,651658.27,966.47,0.266866037402786
2017-01-31 17:00:00,965.23,965.25,952.0,957.14,526.07,504608.45,959.2,-0.8761391880695978
2017-01-31 18:00:00,957.14,960.99,955.92,960.75,244.99,235175.94,959.94,0.37716530497106104
2017-01-31 19:00:00,960.29,960.82,950.92,956.59,393.35,376499.35,957.16,-0.43299505594587234
2017-01-31 20:00:00,956.59,957.54,952.55,956.37,208.94,199763.51,956.09,-0.022998358753491807
2017-01-31 21:00:00,956.35,960.8,954.29,960.78,234.02,224013.63,957.25,0.4611186047241097
2017-01-31 22:00:00,960.43,971.24,960.21,970.4,466.81,451381.33,966.95,1.0012698016195178
2017-01-31 23:00:00,970.48,972.3,970.01,970.01,295.59,286995.68,970.93,-0.04018961253091368
2017-02-01 00:00:00,970.01,974.57,968.47,974.3,431.17,418907.59,971.56,0.44226348181977126
2017-02-01 01:00:00,974.3,979.52,972.19,979.21,514.13,502155.88,976.71,0.5039515549625456
2017-02-01 02:00:00,979.21,979.35,971.06,973.76,306.2,298247.83,974.02,-0.5565711134486009
2017-02-01 03:00:00,972.33,974.29,971.5,974.23,167.93,163422.45,973.14,0.04826651330923711
2017-02-01 04:00:00,974.23,974.7,970.05,972.42,273.6,266059.27,972.43,-0.18578775032590447
2017-02-01 05:00:00,973.09,975.0,972.21,975.0,240.38,234222.31,974.37,0.26531745542050156
2017-02-01 06:00:00,975.0,975.0,971.81,974.64,181.76,177045.2,974.07,-0.03692307692307832
2017-02-01 07:00:00,974.74,979.0,972.52,978.89,146.07,142674.03,976.78,0.4360584420914389
2017-02-01 08:00:00,978.85,979.8,975.96,979.79,114.42,111944.15,978.36,0.09194087180377543
2017-02-01 09:00:00,979.78,979.99,972.0,973.57,230.22,224682.49,975.97,-0.6348299125322685
2017-02-01 10:00:00,973.57,973.95,965.0,971.14,246.22,238631.0,969.17,-0.24959684460285994
2017-02-01 11:00:00,971.05,972.56,968.04,969.39,106.92,103769.17,970.51,-0.1802005889984966
2017-02-01 12:00:00,969.84,972.21,963.84,964.72,194.94,188653.39,967.74,-0.48174625279814715
2017-02-01 13:00:00,964.69,970.82,964.16,970.82,200.83,194357.36,967.79,0.632307819885565
2017-02-01 14:00:00,970.84,974.17,970.83,971.75,329.76,320776.74,972.75,0.09579530706000597
2017-02-01 15:00:00,971.75,974.29,970.21,974.28,267.07,259687.14,972.37,0.26035502958579604
2017-02-01 16:00:00,973.51,977.75,972.58,976.92,328.25,319999.25,974.86,0.27096933119842204
2017-02-01 17:00:00,976.91,978.27,976.78,977.34,184.65,180502.38,977.54,0.04299226139295672
2017-02-01 18:00:00,977.35,979.99,976.65,979.93,179.03,175209.34,978.65,0.26500501360835715
2017-02-01 19:00:00,979.93,979.95,977.89,978.7,369.1,361335.22,978.96,-0.1255191697366041
2017-02-01 20:00:00,978.91,980.0,978.63,979.25,213.31,208941.29,979.53,0.056196996015117455
2017-02-01 21:00:00,979.25,980.9,979.14,980.8,158.26,155131.6,980.24,0.15828440132754196
2017-02-01 22:00:00,980.79,987.0,979.4,986.97,309.87,304466.53,982.57,0.6290783034257823
2017-02-01 23:00:00,986.97,992.75,986.96,992.75,299.54,296561.2,990.06,0.585630768919012
2017-02-02 00:00:00,992.75,996.75,992.75,995.9,229.21,227805.91,993.88,0.3173004281037499
2017-02-02 01:00:00,996.71,996.99,991.52,993.99,301.48,299516.01,993.49,-0.19178632392810205
2017-02-02 02:00:00,993.99,993.99,984.18,984.96,352.38,348660.26,989.44,-0.9084598436603962
2017-02-02 03:00:00,984.67,986.2,978.74,986.14,378.23,371346.28,981.81,0.11980181936321779
2017-02-02 04:00:00,986.14,986.14,983.64,985.95,155.13,152889.52,985.59,-0.01926704119089996
2017-02-02 05:00:00,985.91,988.93,985.07,987.01,120.73,119114.91,986.66,0.10751052284598056
2017-02-02 06:00:00,987.98,988.9,985.75,988.52,109.38,108043.2,987.81,0.15298730509315922
2017-02-02 07:00:00,988.52,988.99,985.98,988.74,103.89,102667.33,988.26,0.02225549306033538
2017-02-02 08:00:00,988.74,990.0,987.89,990.0,84.2,83307.52,989.34,0.12743491716730293
2017-02-02 09:00:00,990.0,992.0,989.79,991.98,103.18,102281.47,991.32,0.20000000000000182
2017-02-02 10:00:00,991.97,992.0,988.49,992.0,106.24,105256.75,990.77,0.0020161696808385057
2017-02-02 11:00:00,991.93,992.0,989.33,992.0,73.09,72494.83,991.84,0.0
2017-02-02 12:00:00,992.0,992.0,989.82,991.9,75.83,75171.87,991.32,-0.010080645161292614
2017-02-02 13:00:00,991.89,993.24,990.56,993.1,161.66,160414.87,992.3,0.12097993749370356
2017-02-02 14:00:00,993.16,994.6,988.6,993.7,339.1,336243.78,991.58,0.06041687644748995
2017-02-02 15:00:00,993.67,996.0,992.13,995.85,235.54,234305.39,994.76,0.21636308745093866
2017-02-02 16:00:00,995.97,1005.0,995.95,1005.0,613.13,613585.53,1000.75,0.9188130742581692
2017-02-02 17:00:00,1005.0,1005.1,1001.48,1001.49,387.51,388633.02,1002.89,-0.3492537313432827
2017-02-02 18:00:00,1001.48,1002.96,1000.0,1002.87,313.92,314291.21,1001.19,0.13779468591798175
2017-02-02 19:00:00,1002.08,1002.49,1000.03,1002.0,188.41,188711.21,1001.61,-0.08675102455951465
2017-02-02 20:00:00,1002.0,1003.23,1001.21,1001.99,165.86,166248.91,1002.36,-0.0009980039920150605
2017-02-02 21:00:00,1002.84,1008.99,1002.0,1008.99,369.98,372016.41,1005.49,0.6986097665645365
2017-02-02 22:00:00,1008.99,1010.0,1005.3,1008.56,419.11,422785.71,1008.78,-0.04261687430004892
2017-02-02 23:00:00,1007.78,1009.99,1002.01,1008.38,341.05,343591.44,1007.45,-0.017847227730620883
2017-02-03 00:00:00,1008.4,1009.96,997.94,1006.89,355.93,357348.69,1003.98,-0.1477617564806927
2017-02-03 01:00:00,1006.9,1014.73,1001.62,1014.22,490.03,494699.22,1009.54,0.7279841889382198
2017-02-03 02:00:00,1014.71,1019.0,1011.0,1018.0,487.21,494745.81,1015.46,0.3727002031117482
2017-02-03 03:00:00,1017.98,1022.0,1017.18,1020.6,301.5,307469.94,1019.81,0.2554027504911614
2017-02-03 04:00:00,1020.68,1021.96,1018.27,1021.26,210.46,214921.59,1021.19,0.0646678424456171
2017-02-03 05:00:00,1021.36,1024.5,1017.08,1019.9,269.19,274962.12,1021.44,-0.13316883066016624
2017-02-03 06:00:00,1019.54,1023.23,994.34,1000.78,627.57,630963.35,1005.41,-1.8746935974115115
2017-02-03 07:00:00,1000.79,1017.66,1000.79,1017.13,259.79,261860.8,1007.98,1.6337256939587146
2017-02-03 08:00:00,1017.26,1018.9,1011.38,1012.58,197.92,200984.93,1015.48,-0.44733711521633956
2017-02-03 09:00:00,1012.1,1017.0,1009.89,1017.0,154.94,156957.7,1013.05,0.436508720298639
2017-02-03 10:00:00,1016.89,1018.85,1007.17,1008.55,321.82,325316.38,1010.87,-0.8308751229105257
2017-02-03 11:00:00,1008.57,1010.58,1002.94,1007.92,154.51,155602.01,1007.05,-0.06246591641465426
2017-02-03 12:00:00,1008.01,1009.84,1000.0,1005.98,230.24,230898.24,1002.86,-0.1924755933010498
2017-02-03 13:00:00,1005.99,1013.4,1005.2,1013.35,174.01,175609.23,1009.2,0.7326189387462976
2017-02-03 14:00:00,1012.2,1016.06,1010.0,1015.55,179.17,181507.33,1013.07,0.21710169240636815
2017-02-03 15:00:00,1015.5,1017.73,1009.48,1017.73,313.11,317588.25,1014.29,0.21466200580966607
2017-02-03 16:00:00,1017.86,1018.23,1015.24,1016.5,169.2,172046.0,1016.82,-0.12085720181187723
2017-02-03 17:00:00,1016.5,1018.99,1012.0,1018.99,348.49,354439.33,1017.08,0.24495818986719223
