Timestamp,1_hr_PC,2_hr_PC,6_hr_PC,12_hr_PC,24_hr_PC
2017-01-08 06:00,-1.890554612,-1.2280165,-3.057381286,-3.566944834,-5.133615369
2017-01-08 07:00,0.675305124,0.757029948,-0.261304371,-1.748481101,-4.105597075
2017-01-08 08:00,0.081176634,0.177306858,-0.88012561,-1.948239215,-4.297021031
2017-01-08 09:00,0.096052252,-2.337271476,-1.962667691,-1.836732516,-5.005389599
2017-01-08 10:00,-2.430988709,-2.025823924,-3.219993816,-1.908539381,-3.323417458
2017-01-08 11:00,0.415259701,1.358336339,-0.119113967,0.900457878,-0.774787179
2017-01-08 12:00,0.939176615,0.990325284,-0.525634189,-1.619345079,-1.49854716
2017-01-08 13:00,0.050672762,-0.96170433,-1.491072969,-3.92228739,-2.58970157
2017-01-08 14:00,-1.011864352,-2.187523572,-1.077597819,-3.125033675,-2.691839352
2017-01-08 15:00,-1.1876769,-0.500762029,0.128456347,-2.151099499,-1.851730895
2017-01-08 16:00,0.695171259,0.701781445,1.355088191,-0.966188897,-1.518139453
2017-01-08 17:00,0.006564551,-0.033916849,1.020787746,-1.420131291,-2.088621444
2017-01-08 18:00,-0.040478743,0.429949894,-1.099490187,-1.624619828,-2.194604293
2017-01-08 19:00,0.470619138,0.666528035,-2.468014316,-2.39906314,-2.045551555
2017-01-08 20:00,0.194991231,0.217867297,-2.069739322,-2.395450931,-2.248390505
2017-01-08 21:00,0.022831547,0.38596186,-2.276631368,-3.227945813,-1.933070952
2017-01-08 22:00,0.363047424,-1.736975402,-2.290242285,-1.442406983,-1.743497212
2017-01-08 23:00,-2.092426326,-3.486294174,-2.41625421,-1.660294803,-2.238636241
2017-01-09 00:00,-1.423656818,-0.555303592,-0.530967578,0.122786252,0.219024126
2017-01-09 01:00,0.880894136,0.864061764,0.070695962,1.386987454,2.174742465
2017-01-09 02:00,-0.016685391,-0.007786516,-0.332595468,0.447168489,1.424932424
2017-01-09 03:00,0.00890036,0.242534823,-0.973476926,0.305949891,0.902274042
2017-01-09 04:00,0.23361367,0.032260935,0.867707916,-0.557335469,0.510612735
2017-01-09 05:00,-0.200883443,-1.026614282,0.774677588,-0.678120352,-0.066591197
